gerbil-v0.18.1+gambitc,dynamic:500,5.756889
gerbil-v0.18.1+gambitc,earley:1,3.6153
gerbil-v0.18.1+gambitc,graphs:7:3,10.651728
gerbil-v0.18.1+gambitc,lattice:44:10,5.884814
gerbil-v0.18.1+gambitc,matrix:5:5:2500,5.733426
gerbil-v0.18.1+gambitc,maze:20:7:10000,1.678581
gerbil-v0.18.1+gambitc,mazefun:11:11:10000,7.476977
gerbil-v0.18.1+gambitc,nqueens:13:10,12.614613
gerbil-v0.18.1+gambitc,paraffins:23:10,3.296891
gerbil-v0.18.1+gambitc,parsing:2500,2.543404
gerbil-v0.18.1+gambitc,peval:2000,4.94887
gerbil-v0.18.1+gambitc,primes:1000:10000,4.165951
gerbil-v0.18.1+gambitc,quicksort:10000:2500,4.489279
gerbil-v0.18.1+gambitc,scheme:100000,5.42688
